project_id,name,department,location,planned_duration_days,elapsed_duration_days,physical_progress,expected_progress,financial_progress,approved_budget,released_funds,expenditure,milestones_delayed,milestones_total,resource_availability,contractor_performance,material_availability,previous_delays,status,delay_occurred,delay_days
148,Water Resources Project #148,Water Resources,Madhya Pradesh,540,182,9.6,23.2,12.5,23350000.0,5310000.0,660000.0,2,10,70.4,53.0,59.8,2,AT_RISK,0,0
149,Road Transport & Highways Project #149,Road Transport & Highways,Maharashtra,365,352,77.3,93.4,86.9,234970000.0,223060000.0,193840000.0,1,6,53.3,94.6,49.2,0,CRITICAL,1,131
150,Railways Project #150,Railways,West Bengal,365,267,68.8,81.0,74.6,343860000.0,306040000.0,228310000.0,0,8,65.1,73.9,36.4,0,AT_RISK,0,0
151,Water Resources Project #151,Water Resources,West Bengal,900,999,86.3,100.0,93.8,34610000.0,34610000.0,32460000.0,1,5,86.0,73.2,72.5,0,CRITICAL,1,107
152,Health & Family Welfare Project #152,Health & Family Welfare,Maharashtra,365,52,7.8,8.2,15.2,359290000.0,97610000.0,14840000.0,0,8,48.7,90.2,77.6,0,ON_TRACK,0,0
153,Urban Development Project #153,Urban Development,Nagaland,900,865,73.6,96.1,70.6,287060000.0,229710000.0,162180000.0,2,5,64.4,56.5,95.4,2,AT_RISK,0,0
154,Road Transport & Highways Project #154,Road Transport & Highways,Rajasthan,365,74,10.9,12.1,20.5,276660000.0,78160000.0,16020000.0,0,6,68.7,80.2,91.7,0,ON_TRACK,0,0
155,Digital Governance Project #155,Digital Governance,Sikkim,270,172,62.2,67.1,64.5,349960000.0,262570000.0,169360000.0,1,10,84.8,66.3,83.9,1,AT_RISK,0,0
156,Digital Governance Project #156,Digital Governance,Nagaland,730,190,6.1,18.3,11.8,211540000.0,40630000.0,4790000.0,1,4,42.0,53.3,38.9,0,CRITICAL,1,109
157,Railways Project #157,Railways,Gujarat,180,142,45.8,83.3,58.3,325980000.0,207110000.0,120750000.0,2,6,69.6,86.4,20.0,1,CRITICAL,1,233
158,Water Resources Project #158,Water Resources,Mizoram,540,350,51.9,70.5,68.2,133030000.0,106030000.0,72310000.0,2,10,45.3,79.0,53.8,1,CRITICAL,1,173
159,Urban Development Project #159,Urban Development,Uttar Pradesh,1460,427,9.5,19.2,29.6,300090000.0,108810000.0,32210000.0,1,10,82.4,40.2,46.0,0,DELAYED,1,82
160,Railways Project #160,Railways,Rajasthan,730,734,66.7,95.7,74.8,72610000.0,61150000.0,45740000.0,4,8,58.9,53.0,65.1,3,CRITICAL,1,264
161,Health & Family Welfare Project #161,Health & Family Welfare,Sikkim,270,257,81.5,93.6,89.9,413570000.0,413570000.0,371800000.0,2,10,70.0,82.2,58.0,2,CRITICAL,1,134
162,Health & Family Welfare Project #162,Health & Family Welfare,Meghalaya,540,274,48.7,50.5,53.2,72880000.0,46630000.0,24810000.0,0,8,70.9,63.3,80.2,0,ON_TRACK,0,0
163,Power & Renewable Energy Project #163,Power & Renewable Energy,Uttar Pradesh,730,399,36.2,58.3,57.0,487980000.0,325690000.0,185640000.0,1,6,80.9,70.8,41.9,1,CRITICAL,1,163
164,Health & Family Welfare Project #164,Health & Family Welfare,Meghalaya,540,444,64.4,85.7,65.8,385600000.0,300080000.0,197450000.0,0,4,38.9,58.7,90.2,0,AT_RISK,0,0
165,Power & Renewable Energy Project #165,Power & Renewable Energy,Bihar,1095,886,72.4,84.5,81.5,437600000.0,398310000.0,324620000.0,0,4,68.2,79.4,80.1,0,AT_RISK,0,0
166,Railways Project #166,Railways,Tamil Nadu,540,313,41.2,59.8,56.7,352120000.0,224830000.0,127480000.0,1,5,57.6,64.5,71.6,0,AT_RISK,0,0
167,Urban Development Project #167,Urban Development,Manipur,365,344,79.2,91.8,83.7,416040000.0,401620000.0,336160000.0,1,10,75.7,40.7,79.5,0,CRITICAL,1,115
168,Education & Social Infrastructure Project #168,Education & Social Infrastructure,Madhya Pradesh,365,267,68.5,79.8,76.0,106480000.0,90950000.0,69120000.0,2,6,76.2,78.4,95.7,3,AT_RISK,0,0
169,Road Transport & Highways Project #169,Road Transport & Highways,Meghalaya,730,498,72.0,75.8,77.0,49250000.0,42560000.0,32770000.0,1,6,93.5,56.4,93.4,0,DELAYED,1,59
170,Education & Social Infrastructure Project #170,Education & Social Infrastructure,Tripura,180,93,40.8,46.6,36.5,100790000.0,47280000.0,17260000.0,1,10,86.5,54.4,70.4,0,AT_RISK,0,0
171,Railways Project #171,Railways,Bihar,540,311,37.8,62.6,46.1,385330000.0,212840000.0,98120000.0,2,8,62.7,52.8,74.5,0,CRITICAL,1,172
172,Road Transport & Highways Project #172,Road Transport & Highways,Meghalaya,180,200,91.7,98.6,99.4,169210000.0,169210000.0,168190000.0,1,10,88.3,60.3,64.3,1,DELAYED,1,80
173,Urban Development Project #173,Urban Development,Bihar,1460,423,0.0,20.9,16.9,204040000.0,47400000.0,8010000.0,2,8,59.9,66.8,64.0,0,AT_RISK,0,0
174,Health & Family Welfare Project #174,Health & Family Welfare,Manipur,270,142,43.5,51.2,61.0,171970000.0,126310000.0,77050000.0,0,4,51.1,65.3,74.2,0,ON_TRACK,0,0
175,Railways Project #175,Railways,Manipur,540,330,58.0,65.3,54.4,316580000.0,205480000.0,111780000.0,1,10,61.4,60.7,96.9,0,DELAYED,1,77
176,Road Transport & Highways Project #176,Road Transport & Highways,Mizoram,365,226,62.1,67.6,65.9,43010000.0,34070000.0,22450000.0,0,6,45.3,65.4,84.5,1,DELAYED,1,41
177,Health & Family Welfare Project #177,Health & Family Welfare,Gujarat,365,189,45.9,55.3,43.0,430960000.0,228410000.0,98220000.0,0,8,54.0,73.5,70.7,0,ON_TRACK,0,0
178,Power & Renewable Energy Project #178,Power & Renewable Energy,Uttar Pradesh,730,312,19.2,36.6,24.4,257180000.0,83640000.0,20410000.0,1,5,60.4,73.3,61.6,1,CRITICAL,1,124
179,Water Resources Project #179,Water Resources,Tamil Nadu,900,857,96.0,94.7,100.0,394690000.0,394690000.0,394690000.0,1,5,82.9,77.9,77.4,3,AT_RISK,0,0
180,Water Resources Project #180,Water Resources,West Bengal,540,185,23.3,26.4,27.9,160500000.0,66600000.0,18580000.0,0,4,75.1,74.0,55.9,1,ON_TRACK,0,0
181,Health & Family Welfare Project #181,Health & Family Welfare,Sikkim,365,100,22.3,20.8,30.5,365430000.0,133840000.0,40820000.0,0,5,79.8,66.8,79.0,0,ON_TRACK,0,0
182,Railways Project #182,Railways,Tamil Nadu,180,84,39.6,44.2,35.1,69730000.0,30860000.0,10830000.0,1,6,64.2,86.3,74.6,0,DELAYED,1,58
183,Health & Family Welfare Project #183,Health & Family Welfare,Tripura,900,896,62.6,93.5,83.2,378900000.0,361960000.0,301150000.0,1,4,59.7,44.9,62.8,0,CRITICAL,1,207
184,Road Transport & Highways Project #184,Road Transport & Highways,Assam,270,172,66.9,67.0,67.1,391240000.0,300110000.0,201370000.0,1,6,66.5,63.9,56.5,2,AT_RISK,0,0
185,Railways Project #185,Railways,Maharashtra,540,212,26.4,35.1,22.3,119720000.0,37030000.0,8260000.0,1,10,79.6,67.0,71.8,0,AT_RISK,0,0
186,Power & Renewable Energy Project #186,Power & Renewable Energy,Uttar Pradesh,540,530,77.0,97.3,78.6,246600000.0,211390000.0,166150000.0,2,8,46.0,78.3,74.0,0,AT_RISK,0,0
187,Railways Project #187,Railways,Bihar,180,169,75.5,93.4,82.4,118050000.0,105370000.0,86820000.0,1,5,78.6,32.1,84.0,0,CRITICAL,1,125
188,Urban Development Project #188,Urban Development,Assam,180,51,21.9,22.5,21.6,321470000.0,96950000.0,20940000.0,0,5,76.7,64.9,81.4,0,ON_TRACK,0,0
189,Power & Renewable Energy Project #189,Power & Renewable Energy,West Bengal,365,407,94.6,99.1,90.7,292140000.0,292140000.0,264970000.0,0,4,76.9,92.9,87.0,0,ON_TRACK,0,0
190,Urban Development Project #190,Urban Development,Arunachal Pradesh,365,245,69.4,74.1,65.6,439540000.0,342350000.0,224580000.0,0,8,62.6,80.0,86.9,0,ON_TRACK,0,0
191,Railways Project #191,Railways,West Bengal,365,327,85.1,92.3,88.6,383470000.0,383470000.0,339750000.0,1,6,57.9,79.8,90.5,0,AT_RISK,0,0
192,Education & Social Infrastructure Project #192,Education & Social Infrastructure,Tripura,1460,1359,60.6,92.5,63.4,302250000.0,221390000.0,140360000.0,2,4,38.4,94.3,44.2,0,CRITICAL,1,211
193,Power & Renewable Energy Project #193,Power & Renewable Energy,Mizoram,730,806,90.9,98.7,96.9,387180000.0,387180000.0,375180000.0,1,6,96.1,88.1,46.5,0,AT_RISK,0,0
194,Water Resources Project #194,Water Resources,Rajasthan,180,187,92.5,99.3,97.0,106280000.0,106280000.0,103090000.0,1,10,80.0,68.8,94.9,0,AT_RISK,0,0
195,Road Transport & Highways Project #195,Road Transport & Highways,Bihar,730,784,81.3,100.0,95.9,70810000.0,70810000.0,67910000.0,1,5,47.7,50.8,78.7,1,CRITICAL,1,126
196,Urban Development Project #196,Urban Development,Bihar,540,395,78.6,80.6,87.4,256160000.0,245090000.0,214210000.0,0,10,95.0,89.0,81.8,1,ON_TRACK,0,0
197,Power & Renewable Energy Project #197,Power & Renewable Energy,Maharashtra,900,101,0.0,8.5,12.6,386690000.0,70450000.0,8880000.0,1,5,79.4,45.9,63.9,2,CRITICAL,1,101
198,Road Transport & Highways Project #198,Road Transport & Highways,Manipur,730,163,9.0,14.8,33.2,485340000.0,227390000.0,75490000.0,0,10,79.4,37.0,66.7,0,ON_TRACK,0,0
199,Power & Renewable Energy Project #199,Power & Renewable Energy,Maharashtra,540,312,55.1,60.8,59.1,49060000.0,34800000.0,20570000.0,0,5,83.9,80.2,77.8,0,ON_TRACK,0,0
200,Power & Renewable Energy Project #200,Power & Renewable Energy,Karnataka,180,159,68.5,91.7,73.7,350940000.0,309330000.0,227980000.0,2,10,62.1,85.5,45.7,1,CRITICAL,1,173
201,Road Transport & Highways Project #201,Road Transport & Highways,Sikkim,365,86,14.3,14.9,14.8,469710000.0,105950000.0,15680000.0,0,4,85.0,75.4,82.5,0,ON_TRACK,0,0
202,Road Transport & Highways Project #202,Road Transport & Highways,Manipur,900,1032,83.2,98.8,87.1,249720000.0,233320000.0,203220000.0,1,5,87.5,65.5,74.5,0,AT_RISK,0,0
203,Railways Project #203,Railways,Karnataka,180,74,32.6,38.7,38.0,334060000.0,144930000.0,55070000.0,0,6,60.8,70.9,80.0,0,ON_TRACK,0,0
204,Education & Social Infrastructure Project #204,Education & Social Infrastructure,West Bengal,730,519,65.6,78.0,73.0,283270000.0,222500000.0,162420000.0,1,8,71.4,54.1,75.0,0,CRITICAL,1,105
205,Road Transport & Highways Project #205,Road Transport & Highways,Gujarat,730,571,73.9,85.1,70.8,481090000.0,395260000.0,279840000.0,2,10,54.2,68.1,83.9,0,CRITICAL,1,112
206,Railways Project #206,Railways,Manipur,365,46,4.5,13.3,13.9,79980000.0,19750000.0,2750000.0,1,4,72.1,92.2,48.3,0,DELAYED,1,89
207,Road Transport & Highways Project #207,Road Transport & Highways,Madhya Pradesh,180,127,71.6,76.7,70.5,230470000.0,189970000.0,133930000.0,1,4,98.0,93.4,75.8,2,DELAYED,1,88
208,Health & Family Welfare Project #208,Health & Family Welfare,Sikkim,540,284,31.8,53.9,51.3,247240000.0,158830000.0,81480000.0,1,6,56.2,33.8,79.0,0,CRITICAL,1,163
209,Road Transport & Highways Project #209,Road Transport & Highways,West Bengal,730,253,23.6,24.7,29.4,70970000.0,28670000.0,8430000.0,0,5,74.5,76.9,62.1,0,ON_TRACK,0,0
210,Power & Renewable Energy Project #210,Power & Renewable Energy,Mizoram,730,320,31.0,37.7,26.0,426470000.0,148450000.0,38600000.0,0,5,78.5,49.8,81.5,1,DELAYED,1,61
211,Railways Project #211,Railways,Meghalaya,730,96,7.0,12.6,7.5,201550000.0,44870000.0,3370000.0,1,6,54.5,75.7,81.6,0,AT_RISK,0,0
212,Power & Renewable Energy Project #212,Power & Renewable Energy,Nagaland,180,77,39.9,40.7,39.5,407700000.0,193410000.0,76400000.0,0,5,92.3,75.4,51.7,0,ON_TRACK,0,0
213,Water Resources Project #213,Water Resources,Sikkim,1460,491,22.1,28.8,20.6,251080000.0,72070000.0,14850000.0,0,4,61.2,93.2,53.6,1,DELAYED,1,63
214,Railways Project #214,Railways,Gujarat,365,248,60.6,74.6,68.0,51780000.0,42280000.0,28750000.0,0,6,91.6,65.6,39.2,0,CRITICAL,1,92
215,Railways Project #215,Railways,Karnataka,1460,483,23.0,28.1,31.5,75430000.0,30450000.0,9590000.0,0,8,84.8,80.0,43.6,1,ON_TRACK,0,0
216,Education & Social Infrastructure Project #216,Education & Social Infrastructure,Karnataka,270,235,78.8,87.3,83.6,491420000.0,480210000.0,401460000.0,1,8,87.9,71.3,43.9,0,DELAYED,1,86
217,Railways Project #217,Railways,Odisha,540,521,79.4,94.0,74.6,78450000.0,68060000.0,50770000.0,1,10,72.7,77.4,60.6,0,CRITICAL,1,117
218,Water Resources Project #218,Water Resources,Meghalaya,540,519,79.0,93.2,85.3,295390000.0,272250000.0,232230000.0,1,8,62.0,93.7,67.4,0,CRITICAL,1,113
219,Education & Social Infrastructure Project #219,Education & Social Infrastructure,Uttar Pradesh,730,86,3.4,9.4,8.5,430710000.0,99610000.0,8470000.0,0,5,83.4,87.2,37.8,0,ON_TRACK,0,0
220,Road Transport & Highways Project #220,Road Transport & Highways,Tripura,540,236,39.6,42.8,35.3,246950000.0,99880000.0,35260000.0,0,5,68.5,60.1,77.0,1,ON_TRACK,0,0
221,Power & Renewable Energy Project #221,Power & Renewable Energy,Mizoram,900,228,16.6,16.1,13.2,331720000.0,90460000.0,11940000.0,1,8,66.8,80.4,92.2,3,AT_RISK,0,0
222,Water Resources Project #222,Water Resources,Mizoram,270,174,52.4,69.8,56.5,71060000.0,46300000.0,26160000.0,0,5,65.8,89.1,41.7,0,AT_RISK,0,0
223,Digital Governance Project #223,Digital Governance,Odisha,540,204,35.6,32.0,37.1,224500000.0,101480000.0,37650000.0,1,4,79.2,82.7,85.2,3,DELAYED,1,35
224,Urban Development Project #224,Urban Development,West Bengal,1095,384,25.6,26.3,23.3,13450000.0,4890000.0,1140000.0,1,10,37.7,89.6,74.4,3,DELAYED,1,61
225,Power & Renewable Energy Project #225,Power & Renewable Energy,Nagaland,270,245,84.6,92.3,90.5,395390000.0,387230000.0,350440000.0,1,10,70.4,78.8,83.7,1,AT_RISK,0,0
226,Railways Project #226,Railways,Maharashtra,730,633,86.2,88.2,90.7,214520000.0,208390000.0,189010000.0,1,8,83.2,49.7,95.8,2,DELAYED,1,75
227,Urban Development Project #227,Urban Development,Gujarat,365,102,18.2,18.1,24.4,81300000.0,31040000.0,7570000.0,0,4,75.5,70.7,62.5,0,ON_TRACK,0,0
228,Education & Social Infrastructure Project #228,Education & Social Infrastructure,Sikkim,540,173,13.3,23.9,16.8,459210000.0,136880000.0,23000000.0,1,5,90.7,54.7,80.3,4,AT_RISK,0,0
229,Urban Development Project #229,Urban Development,Uttar Pradesh,540,163,12.2,17.7,9.7,209100000.0,50110000.0,4860000.0,0,6,58.7,79.7,62.1,0,ON_TRACK,0,0
230,Urban Development Project #230,Urban Development,Arunachal Pradesh,365,47,9.6,11.1,5.0,209380000.0,25560000.0,1280000.0,0,8,55.1,90.4,60.8,0,ON_TRACK,0,0
231,Railways Project #231,Railways,Rajasthan,730,559,63.2,81.2,66.1,423650000.0,307120000.0,203010000.0,1,8,61.4,58.5,56.0,0,CRITICAL,1,147
232,Education & Social Infrastructure Project #232,Education & Social Infrastructure,Manipur,365,119,23.5,24.9,32.0,359720000.0,162530000.0,52010000.0,0,8,63.4,87.3,73.1,1,ON_TRACK,0,0
233,Railways Project #233,Railways,Arunachal Pradesh,365,350,85.9,93.7,90.9,409360000.0,403250000.0,366550000.0,0,10,79.0,83.0,81.3,1,ON_TRACK,0,0
234,Education & Social Infrastructure Project #234,Education & Social Infrastructure,Rajasthan,900,812,78.8,94.0,74.5,151680000.0,127430000.0,94940000.0,2,5,82.1,73.9,72.7,2,AT_RISK,0,0
235,Education & Social Infrastructure Project #235,Education & Social Infrastructure,Rajasthan,540,98,8.6,9.2,17.4,455090000.0,129450000.0,22520000.0,0,5,88.5,49.2,78.0,1,ON_TRACK,0,0
236,Power & Renewable Energy Project #236,Power & Renewable Energy,Maharashtra,365,400,86.8,97.8,93.2,110930000.0,110930000.0,103390000.0,1,10,71.9,90.1,71.9,0,CRITICAL,1,102
237,Education & Social Infrastructure Project #237,Education & Social Infrastructure,Assam,730,797,85.9,94.0,93.9,26980000.0,26980000.0,25330000.0,0,10,63.0,76.3,51.3,0,ON_TRACK,0,0
238,Power & Renewable Energy Project #238,Power & Renewable Energy,Tripura,1460,552,31.2,33.6,35.8,402890000.0,183170000.0,65570000.0,0,5,66.8,82.7,50.5,0,DELAYED,1,51
239,Water Resources Project #239,Water Resources,Gujarat,270,172,57.1,69.2,55.9,249590000.0,162170000.0,90650000.0,1,6,87.8,56.9,63.1,0,AT_RISK,0,0
240,Water Resources Project #240,Water Resources,Gujarat,180,136,73.5,79.5,82.6,349040000.0,311200000.0,257050000.0,0,4,77.4,49.3,79.8,1,ON_TRACK,0,0
241,Power & Renewable Energy Project #241,Power & Renewable Energy,Bihar,180,150,80.6,89.3,81.2,84190000.0,79290000.0,64380000.0,2,8,79.9,80.4,86.2,2,AT_RISK,0,0
242,Education & Social Infrastructure Project #242,Education & Social Infrastructure,Rajasthan,270,297,82.8,95.3,88.7,255140000.0,249660000.0,221450000.0,1,4,78.7,79.7,73.0,1,CRITICAL,1,119
243,Power & Renewable Energy Project #243,Power & Renewable Energy,Rajasthan,270,158,54.6,61.1,64.3,57710000.0,41740000.0,26840000.0,2,10,82.0,70.1,75.7,4,AT_RISK,0,0
244,Railways Project #244,Railways,Uttar Pradesh,540,310,55.4,63.4,61.6,482570000.0,356030000.0,219310000.0,1,8,60.3,89.6,78.6,0,AT_RISK,0,0
245,Urban Development Project #245,Urban Development,Rajasthan,730,311,29.6,38.0,38.6,364530000.0,179980000.0,69470000.0,1,10,49.5,78.4,90.9,1,CRITICAL,1,97
246,Urban Development Project #246,Urban Development,Madhya Pradesh,540,257,41.8,44.5,62.4,214680000.0,146260000.0,91270000.0,0,10,63.4,72.1,39.3,0,ON_TRACK,0,0
247,Road Transport & Highways Project #247,Road Transport & Highways,Sikkim,540,75,7.0,12.9,9.6,416800000.0,88530000.0,8500000.0,1,4,76.6,55.3,76.7,1,DELAYED,1,83
248,Health & Family Welfare Project #248,Health & Family Welfare,Madhya Pradesh,730,518,76.1,77.0,83.8,227390000.0,222810000.0,186710000.0,0,10,63.7,90.0,72.6,0,ON_TRACK,0,0
249,Urban Development Project #249,Urban Development,Gujarat,900,146,6.8,8.0,2.7,138510000.0,16710000.0,450000.0,0,10,58.8,69.6,82.3,0,ON_TRACK,0,0
250,Digital Governance Project #250,Digital Governance,Bihar,365,224,62.0,67.0,57.7,56390000.0,35540000.0,20510000.0,1,4,82.4,70.7,66.3,0,AT_RISK,0,0
251,Urban Development Project #251,Urban Development,Arunachal Pradesh,540,610,87.3,94.7,90.4,377310000.0,377310000.0,341090000.0,1,6,73.4,86.3,71.2,1,AT_RISK,0,0
252,Urban Development Project #252,Urban Development,Tamil Nadu,270,166,50.4,69.3,50.6,51540000.0,32820000.0,16610000.0,2,8,63.9,68.3,39.4,0,CRITICAL,1,155
253,Urban Development Project #253,Urban Development,Maharashtra,900,285,23.7,23.3,22.2,66600000.0,20290000.0,4500000.0,0,5,73.7,71.4,58.9,0,ON_TRACK,1,17
254,Health & Family Welfare Project #254,Health & Family Welfare,Bihar,900,524,52.0,61.3,58.4,359380000.0,241010000.0,140750000.0,1,10,53.1,57.2,91.5,0,CRITICAL,1,108
255,Road Transport & Highways Project #255,Road Transport & Highways,Meghalaya,540,141,16.7,19.3,21.7,211050000.0,66280000.0,14380000.0,0,4,90.5,70.6,96.4,1,ON_TRACK,0,0
256,Water Resources Project #256,Water Resources,Rajasthan,365,183,37.3,50.6,60.7,161090000.0,119840000.0,72740000.0,1,5,67.8,33.5,74.8,0,CRITICAL,1,97
257,Road Transport & Highways Project #257,Road Transport & Highways,Arunachal Pradesh,540,429,70.0,83.2,93.7,43960000.0,43960000.0,41190000.0,2,10,30.7,75.6,81.2,2,CRITICAL,1,135
258,Health & Family Welfare Project #258,Health & Family Welfare,Tamil Nadu,730,452,43.8,67.3,47.2,155130000.0,89860000.0,42410000.0,1,4,62.4,54.5,64.2,0,AT_RISK,0,0
259,Water Resources Project #259,Water Resources,Mizoram,365,321,72.1,88.4,73.9,397160000.0,322010000.0,237970000.0,0,5,85.6,46.6,44.0,1,AT_RISK,0,0
260,Digital Governance Project #260,Digital Governance,Maharashtra,730,580,73.1,81.3,81.0,213400000.0,185430000.0,150200000.0,1,10,85.5,77.5,43.2,0,AT_RISK,0,0
261,Urban Development Project #261,Urban Development,Nagaland,900,794,77.6,91.9,84.1,397090000.0,379190000.0,318900000.0,1,10,79.3,71.8,77.3,1,AT_RISK,0,0
262,Railways Project #262,Railways,Uttar Pradesh,180,205,84.9,97.5,81.6,436310000.0,405600000.0,330970000.0,1,8,67.1,74.5,81.6,0,AT_RISK,0,0
263,Digital Governance Project #263,Digital Governance,Arunachal Pradesh,730,420,54.2,62.7,53.5,481190000.0,296550000.0,158650000.0,1,6,94.9,56.0,70.7,0,DELAYED,1,77
264,Health & Family Welfare Project #264,Health & Family Welfare,Bihar,540,261,40.7,43.6,44.7,406620000.0,234630000.0,104880000.0,0,5,80.2,76.4,55.6,0,ON_TRACK,0,0
265,Health & Family Welfare Project #265,Health & Family Welfare,Arunachal Pradesh,365,59,18.5,11.7,36.5,375170000.0,175000000.0,63880000.0,0,6,60.9,81.5,52.1,0,ON_TRACK,0,0
266,Education & Social Infrastructure Project #266,Education & Social Infrastructure,Mizoram,540,281,46.1,56.3,54.0,160140000.0,96920000.0,52340000.0,1,10,54.8,65.8,57.4,0,AT_RISK,0,0
267,Water Resources Project #267,Water Resources,Meghalaya,900,500,48.0,56.5,56.4,405290000.0,249000000.0,140440000.0,1,5,75.2,80.9,53.3,0,AT_RISK,0,0
268,Education & Social Infrastructure Project #268,Education & Social Infrastructure,Manipur,180,139,73.2,78.9,68.9,113040000.0,89930000.0,61960000.0,0,8,84.4,69.4,74.2,1,ON_TRACK,0,0
269,Water Resources Project #269,Water Resources,Uttar Pradesh,365,144,22.0,34.4,44.1,82040000.0,46110000.0,20330000.0,1,5,72.4,46.7,65.4,0,CRITICAL,1,123
270,Power & Renewable Energy Project #270,Power & Renewable Energy,Tripura,540,557,83.2,95.2,97.6,324890000.0,324890000.0,317090000.0,1,8,36.3,80.4,74.3,0,CRITICAL,1,115
271,Road Transport & Highways Project #271,Road Transport & Highways,Meghalaya,540,462,65.6,86.7,64.1,334060000.0,243930000.0,156360000.0,3,10,69.1,75.4,63.6,2,AT_RISK,0,0
272,Road Transport & Highways Project #272,Road Transport & Highways,Tamil Nadu,540,54,12.5,6.8,19.4,305860000.0,89720000.0,17410000.0,0,6,75.5,70.0,81.7,3,ON_TRACK,0,0
273,Power & Renewable Energy Project #273,Power & Renewable Energy,Assam,180,19,6.3,7.4,17.5,416420000.0,106300000.0,18600000.0,0,6,64.6,37.9,60.5,0,ON_TRACK,0,0
274,Health & Family Welfare Project #274,Health & Family Welfare,Gujarat,900,520,49.4,57.2,51.3,155860000.0,88260000.0,45280000.0,1,10,58.0,66.4,82.6,0,AT_RISK,0,0
275,Urban Development Project #275,Urban Development,Tamil Nadu,180,205,87.3,100.0,90.2,485030000.0,485030000.0,437500000.0,1,10,72.4,83.0,86.0,1,AT_RISK,0,0
276,Railways Project #276,Railways,Bihar,270,173,52.4,70.3,54.7,371880000.0,254250000.0,139070000.0,1,4,53.7,71.2,73.6,0,AT_RISK,0,0
277,Road Transport & Highways Project #277,Road Transport & Highways,Madhya Pradesh,730,575,64.1,90.0,72.1,368150000.0,294440000.0,212290000.0,2,8,41.4,53.3,83.1,0,CRITICAL,1,191
278,Power & Renewable Energy Project #278,Power & Renewable Energy,Uttar Pradesh,540,407,57.8,82.8,69.6,96130000.0,73110000.0,50880000.0,1,5,51.5,77.4,63.4,0,AT_RISK,0,0
